PlayerName,Date,Abbr,Is_Home,Is_Away,Is_Neutral,Rest_Days,Team_Avg_Minutes_Season,Mins_ewm_02,uPER_ewm_01,Usage_Rate_ewm_01,StarterFlag_ewm_02,Target_Next_Mins,Starter_Category,Year,Month,DayOfYear,Season_Phase
Aaron Rhooms,2022-10-07,TMU,0,0,1,6.0,34.0,34.0,15.997602372025137,38.98017938212823,1.0,32.0,Starter,2022,10,280,Early Season
Aaron Rhooms,2022-10-08,TMU,0,0,1,1.0,28.0,27.333333333333336,9.28913745664758,30.1054846173123,1.0,31.0,Starter,2022,10,281,Early Season
Aaron Rhooms,2022-10-09,TMU,0,0,1,1.0,29.33333333333333,29.245901639344265,10.589688728618688,30.157600859033725,1.0,30.0,Starter,2022,10,282,Early Season
Aaron Rhooms,2022-10-22,TMU,0,0,1,7.0,29.75,29.840108401084013,10.914737444710424,30.467231393097737,1.0,35.0,Starter,2022,10,295,Early Season
Aaron Rhooms,2022-11-05,TMU,1,0,0,7.0,29.8,29.8876725368872,9.65058860751166,27.665097285843867,1.0,38.0,Starter,2022,11,309,Non-Conference
Aaron Rhooms,2022-11-09,TMU,0,1,0,4.0,30.666666666666668,31.27339751929916,9.544451853247471,27.66275956061482,1.0,23.0,Starter,2022,11,313,Non-Conference
Aaron Rhooms,2022-11-11,TMU,1,0,0,2.0,31.714285714285715,32.975721157739585,10.082856401324902,27.760308935159618,1.0,30.0,Starter,2022,11,315,Non-Conference
Aaron Rhooms,2022-11-18,TMU,0,1,0,7.0,30.625,30.57836777005681,11.128475087863649,25.88488292511509,1.0,24.0,Starter,2022,11,322,Non-Conference
Aaron Rhooms,2022-11-19,TMU,1,0,0,1.0,30.55555555555556,30.444761945876383,10.653020478401546,25.69365640178185,1.0,25.0,Starter,2022,11,323,Non-Conference
Aaron Rhooms,2022-11-25,TMU,0,1,0,6.0,29.9,29.000761152082543,12.222726919852034,27.53316436930818,1.0,38.0,Starter,2022,11,329,Non-Conference
Aaron Rhooms,2022-11-26,TMU,0,1,0,1.0,29.454545454545453,28.125417472100363,12.9514201053992,26.408809494898627,1.0,32.0,Starter,2022,11,330,Non-Conference
Aaron Rhooms,2022-12-02,TMU,0,1,0,6.0,30.166666666666668,30.246063675092064,15.440129386441864,26.43384765707101,1.0,35.0,Starter,2022,12,336,Non-Conference
Aaron Rhooms,2022-12-03,TMU,0,1,0,1.0,30.307692307692307,30.617257538523763,14.682128379119966,26.94508436688902,1.0,22.0,Starter,2022,12,337,Non-Conference
Aaron Rhooms,2023-01-04,TMU,1,0,0,7.0,30.642857142857142,31.534130531497755,13.879680048893368,27.63354863159501,1.0,27.0,Starter,2023,1,4,Conference Play
Aaron Rhooms,2023-01-07,TMU,1,0,0,3.0,30.066666666666663,29.557767326822223,13.361010025358208,29.18751418054582,1.0,42.0,Starter,2023,1,7,Conference Play
Aaron Rhooms,2023-01-14,TMU,0,1,0,7.0,29.875,29.031397878640977,13.10230972169563,30.49574381290953,1.0,27.0,Starter,2023,1,14,Conference Play
Aaron Rhooms,2023-01-20,TMU,1,0,0,6.0,30.58823529411765,31.68486916438128,12.780146500984134,30.233586109128524,1.0,38.0,Starter,2023,1,20,Conference Play
Aaron Rhooms,2023-01-21,TMU,1,0,0,1.0,30.38888888888889,30.73070666805337,11.456459598379093,28.989575706425438,1.0,28.0,Starter,2023,1,21,Conference Play
Aaron Rhooms,2023-01-27,TMU,1,0,0,6.0,30.789473684210527,32.205824015843774,11.88656843719067,28.93808162072068,1.0,34.0,Starter,2023,1,27,Conference Play
Aaron Rhooms,2023-01-28,TMU,1,0,0,1.0,30.65,31.354848128672803,10.606262204653603,28.658106655864177,1.0,27.0,Starter,2023,1,28,Conference Play
Aaron Rhooms,2023-02-03,TMU,0,1,0,6.0,30.80952380952381,31.888803370787294,10.23128630462767,28.747734714881894,1.0,33.0,Starter,2023,2,34,Conference Play
Aaron Rhooms,2023-02-04,TMU,0,1,0,1.0,30.63636363636364,30.903774466186483,9.9600853904907,27.376295477843133,1.0,32.0,Starter,2023,2,35,Conference Play
Aaron Rhooms,2023-02-10,TMU,0,1,0,6.0,30.73913043478261,31.32550905455516,11.6765163193642,26.70816482125,1.0,36.0,Starter,2023,2,41,Conference Play
Aaron Rhooms,2023-02-11,TMU,1,0,0,1.0,30.791666666666668,31.46104730493487,11.35133529967667,26.624000779176487,1.0,35.0,Starter,2023,2,42,Conference Play
Aaron Rhooms,2023-02-17,TMU,0,1,0,6.0,31.0,32.37228038519292,11.896242043352972,27.504770446173776,1.0,39.0,Starter,2023,2,48,Conference Play
Aaron Rhooms,2023-02-18,TMU,1,0,0,1.0,31.153846153846157,32.89941748227218,12.398866482120866,26.88837660780447,1.0,38.0,Starter,2023,2,49,Conference Play
Aaron Rhooms,2023-02-22,TMU,1,0,0,4.0,31.444444444444443,34.12249119660283,12.99809108295266,27.015375711424777,1.0,31.0,Starter,2023,2,53,Conference Play
Aaron Rhooms,2023-02-25,TMU,0,1,0,3.0,31.678571428571427,34.89949590296464,13.203911237258293,26.822919305512155,1.0,27.0,Starter,2023,2,56,Conference Play
Aaron Rhooms,2023-10-06,TMU,1,0,0,7.0,31.655172413793103,34.11838801646208,13.387927884479248,26.769469172834956,1.0,26.0,Starter,2023,10,279,Early Season
Aaron Rhooms,2023-10-12,TMU,1,0,0,6.0,31.5,32.69294580117767,13.27402823539428,26.540395946023523,1.0,29.0,Starter,2023,10,285,Early Season
Aaron Rhooms,2023-10-13,TMU,0,1,0,1.0,31.32258064516129,31.35302965226212,13.670055207469789,26.943860716486373,1.0,36.0,Starter,2023,10,286,Early Season
Aaron Rhooms,2023-10-14,TMU,0,1,0,1.0,31.25,30.88205057373995,14.444074961071912,27.186571168970545,1.0,37.0,Starter,2023,10,287,Early Season
Aaron Rhooms,2023-10-19,TMU,1,0,0,5.0,31.393939393939394,31.90628964763036,14.692272426077494,27.56130531920833,1.0,38.0,Starter,2023,10,292,Early Season
Aaron Rhooms,2023-11-03,TMU,1,0,0,7.0,31.558823529411764,32.92554854376488,14.99988034112618,26.964535407174548,1.0,38.0,Starter,2023,11,307,Non-Conference
Aaron Rhooms,2023-11-04,TMU,1,0,0,1.0,31.742857142857144,33.94085069049213,15.015843320332667,26.33373660629549,1.0,21.0,Starter,2023,11,308,Non-Conference
Aaron Rhooms,2023-11-08,TMU,1,0,0,4.0,31.916666666666668,34.75294409176972,14.637811627176964,25.53089708857808,1.0,34.0,Starter,2023,11,312,Non-Conference
Aaron Rhooms,2023-11-11,TMU,1,0,0,3.0,31.62162162162162,32.001640994294284,14.207557094070118,27.010151784558843,1.0,37.0,Starter,2023,11,315,Non-Conference
Aaron Rhooms,2023-11-15,TMU,0,1,0,4.0,31.68421052631579,32.40139582126472,12.459248908552048,26.24681841323381,1.0,33.0,Starter,2023,11,319,Non-Conference
Aaron Rhooms,2023-11-18,TMU,1,0,0,3.0,31.82051282051282,33.32126949724211,13.023106199606454,25.85867303559269,1.0,34.0,Starter,2023,11,322,Non-Conference
Aaron Rhooms,2023-11-22,TMU,0,1,0,4.0,31.85,33.25700705585007,13.379665871008925,25.770190942464293,1.0,27.0,Starter,2023,11,326,Non-Conference
Aaron Rhooms,2023-11-25,TMU,1,0,0,3.0,31.902439024390244,33.405621448072914,13.718760999681583,25.294584966226736,1.0,36.0,Starter,2023,11,329,Non-Conference
Aaron Rhooms,2023-11-29,TMU,1,0,0,4.0,31.785714285714285,32.12438816318464,13.010758665037708,25.10907937960335,1.0,21.0,Starter,2023,11,333,Non-Conference
Aaron Rhooms,2023-12-02,TMU,0,1,0,3.0,31.88372093023256,32.89956328623284,13.172945274871957,24.776927336258492,1.0,43.0,Starter,2023,12,336,Non-Conference
Aaron Rhooms,2024-01-05,TMU,0,1,0,7.0,31.63636363636364,30.519521047161238,12.264210999549,25.252952210675726,1.0,25.0,Starter,2024,1,5,Conference Play
Aaron Rhooms,2024-01-12,TMU,0,0,1,7.0,31.88888888888889,33.015725562769745,13.425492923476108,24.82256331665428,1.0,28.0,Starter,2024,1,12,Conference Play
Aaron Rhooms,2024-01-13,TMU,0,0,1,1.0,31.73913043478261,31.412524586815067,14.151718400008846,25.25267908320248,1.0,32.0,Starter,2024,1,13,Conference Play
Aaron Rhooms,2024-01-19,TMU,0,0,1,6.0,31.659574468085108,30.730000643461366,15.587853436056184,25.624371128495827,1.0,32.0,Starter,2024,1,19,Conference Play
Aaron Rhooms,2024-01-20,TMU,0,0,1,1.0,31.666666666666668,30.984006179281828,14.941514224181812,25.688887810314498,1.0,35.0,Starter,2024,1,20,Conference Play
Aaron Rhooms,2024-01-26,TMU,0,0,1,6.0,31.6734693877551,31.18720856867723,15.090858359266807,25.930400969096556,1.0,25.0,Starter,2024,1,26,Conference Play
Aaron Rhooms,2024-02-02,TMU,0,0,1,7.0,31.74,31.949777738692664,15.192972080915428,25.524343868471213,1.0,17.0,Starter,2024,2,33,Conference Play
Aaron Rhooms,2024-02-03,TMU,0,0,1,1.0,31.607843137254903,30.559806320286132,15.154448566048949,25.427471665712638,1.0,31.0,Starter,2024,2,34,Conference Play
Aaron Rhooms,2024-02-09,TMU,0,0,1,6.0,31.32692307692308,27.847820283903705,14.390806129281692,26.093350778688457,1.0,21.0,Starter,2024,2,40,Conference Play
Aaron Rhooms,2024-02-10,TMU,0,0,1,1.0,31.32075471698113,28.478260834072444,13.223539504902975,25.74877242762984,1.0,29.0,Starter,2024,2,41,Conference Play
Aaron Rhooms,2024-02-14,TMU,0,0,1,4.0,31.12962962962963,26.98259992361448,11.689691060403115,26.52163193665783,1.0,40.0,Starter,2024,2,45,Conference Play
Aaron Rhooms,2024-02-17,TMU,0,0,1,3.0,31.09090909090909,27.38608182589785,11.794447681337642,26.34005962863651,1.0,39.0,Starter,2024,2,48,Conference Play
Aaron Tennant,2023-10-05,QUE,0,1,0,4.0,22.0,22.0,11.323071190633398,26.858121322774107,1.0,8.0,Starter,2023,10,278,Early Season
Aaron Tennant,2023-10-06,QUE,0,1,0,1.0,19.5,19.22222222222222,9.292295458560988,27.061807970148404,1.0,21.0,Starter,2023,10,279,Early Season
Aaron Tennant,2023-10-20,QUE,1,0,0,7.0,15.666666666666666,14.622950819672132,4.542628747104125,28.621777108987303,1.0,17.0,Starter,2023,10,293,Early Season
Aaron Tennant,2023-10-21,QUE,1,0,0,1.0,17.0,16.78319783197832,4.497713622311336,25.392043674210694,1.0,11.0,Starter,2023,10,294,Early Season
Aaron Tennant,2023-10-22,QUE,1,0,0,1.0,17.0,16.847691575440265,4.254406244613561,21.221626926770664,1.0,11.0,Starter,2023,10,295,Early Season
Aaron Tennant,2023-11-03,QUE,1,0,0,7.0,16.0,15.262642033133837,4.569868654752759,23.101845290326786,1.0,14.0,Starter,2023,11,307,Non-Conference
Aaron Tennant,2023-11-04,QUE,1,0,0,1.0,15.285714285714286,14.183881051489283,3.847783605036171,21.55190900551383,0.7469266775724398,17.0,Starter,2023,11,308,Non-Conference
Aaron Tennant,2023-11-10,QUE,0,1,0,6.0,15.125,14.139690976932467,3.8481690706248033,19.90338120994645,0.5674261509924976,17.0,Role Player,2023,11,314,Non-Conference
Aaron Tennant,2023-11-17,QUE,1,0,0,7.0,15.333333333333334,14.800436551327303,3.227644300610971,19.875515753795927,0.4363478950975796,23.0,Role Player,2023,11,321,Non-Conference
Aaron Tennant,2023-11-18,QUE,0,1,0,1.0,15.5,15.293266448312956,2.940684011650792,18.74630736014894,0.5626386865555076,11.0,Role Player,2023,11,322,Non-Conference
Aaron Tennant,2023-11-24,QUE,0,1,0,6.0,16.181818181818183,16.97945571363922,3.618709763063405,17.363037848507094,0.6583308428825756,19.0,Starter,2023,11,328,Non-Conference
Aaron Tennant,2023-12-01,QUE,1,0,0,7.0,15.75,15.695319395039508,3.3023677872769803,18.28716301102626,0.5169489871609024,10.0,Role Player,2023,12,335,Non-Conference
Aaron Tennant,2023-12-02,QUE,1,0,0,1.0,16.0,16.39470462570202,4.018678900710841,19.295995618627124,0.4075446210979374,27.0,Role Player,2023,12,336,Non-Conference
Aaron Tennant,2024-01-05,QUE,0,1,0,7.0,15.571428571428571,15.056927646815335,4.054611749075457,18.44996716157046,0.3222859822887894,19.0,Role Player,2024,1,5,Conference Play
Aaron Tennant,2024-01-06,QUE,0,1,0,1.0,16.333333333333332,17.532648812120566,4.797714238099879,18.08826434669608,0.4627716871438125,24.0,Role Player,2024,1,6,Conference Play
Aaron Tennant,2024-01-12,QUE,0,0,1,6.0,16.5,17.834618747756497,4.150695414407489,17.2981079616173,0.573329268992659,12.0,Role Player,2024,1,12,Conference Play
Aaron Tennant,2024-01-13,QUE,0,0,1,1.0,16.941176470588236,19.09610105443669,3.5409487588872515,17.325321599531442,0.6606292356813709,21.0,Starter,2024,1,13,Conference Play
Aaron Tennant,2024-01-19,QUE,0,0,1,6.0,16.666666666666668,17.650845432833734,3.180458002481072,18.575968234209647,0.7297485310770491,14.0,Starter,2024,1,19,Conference Play
Aaron Tennant,2024-01-20,QUE,0,0,1,1.0,16.894736842105264,18.33047077973598,3.2986644968384056,20.15016317474235,0.7845891616404231,29.0,Starter,2024,1,20,Conference Play
Aaron Tennant,2024-01-26,QUE,0,0,1,6.0,16.75,17.45427477158834,2.790373461706302,17.856262030146695,0.8281738262837217,7.0,Starter,2024,1,26,Conference Play
Aaron Tennant,2024-01-27,QUE,0,0,1,1.0,17.333333333333332,19.78491619015865,3.5476181513511844,18.429197446275555,0.8628589750582787,14.0,Starter,2024,1,27,Conference Play
Aaron Tennant,2024-02-02,QUE,0,0,1,6.0,16.863636363636363,17.20892549569612,3.266561797197712,19.08329151362872,0.8904910689120396,17.0,Starter,2024,2,33,Conference Play
Aaron Tennant,2024-02-03,QUE,0,0,1,1.0,16.73913043478261,16.563329470266947,3.1599800770064737,19.431668264434293,0.9125229081536196,16.0,Starter,2024,2,34,Conference Play
Aaron Tennant,2024-02-09,QUE,0,0,1,6.0,16.75,16.651077956724933,3.531156642185433,18.952791723196054,0.9301013383122986,28.0,Starter,2024,2,40,Conference Play
Aaron Tennant,2024-02-16,QUE,0,0,1,7.0,16.72,16.520368559237795,4.147845570105472,19.1352832844451,0.9441340848674344,23.0,Starter,2024,2,47,Conference Play
Aaron Tennant,2024-02-17,QUE,0,0,1,1.0,17.153846153846153,18.823254894265368,4.785682627340191,19.040052409832025,0.9553411391371188,15.0,Starter,2024,2,48,Conference Play
Aaron Tennant,2024-02-24,QUE,1,0,0,7.0,17.37037037037037,19.66062856070434,4.3758614793216495,17.215010640837107,0.9642945593514368,22.0,Starter,2024,2,55,Conference Play
Aaron Tennant,2024-02-28,QUE,1,0,0,4.0,17.285714285714285,18.726696360963413,4.0248575621061615,17.79425115467243,0.9714494871242244,30.0,Starter,2024,2,59,Conference Play
Aaron Tennant,2024-03-02,QUE,1,0,0,3.0,17.448275862068964,19.38237169721012,3.793967508124104,16.462966951525583,0.9771684393493072,23.0,Starter,2024,3,62,Tournament
Aaron Tennant,2024-03-08,QUE,0,0,1,6.0,17.866666666666667,21.50852941353497,3.926238938411806,15.89369534763603,0.9817404113065902,27.0,Starter,2024,3,68,Tournament
Aaron Tennant,2024-03-09,QUE,0,0,1,1.0,18.032258064516128,21.80711923986905,4.731620762713936,15.865398845714138,0.9853959493147644,29.0,Starter,2024,3,69,Tournament
Aaron Tesfagiorgis,2023-09-30,VIU,1,0,0,1.0,21.0,21.0,4.31226798322276,9.7376100615394,1.0,30.0,Starter,2023,9,273,Early Season
Aaron Tesfagiorgis,2023-10-01,VIU,1,0,0,1.0,22.0,22.11111111111111,7.335354006023959,8.448126491849111,1.0,29.0,Starter,2023,10,274,Early Season
Aaron Tesfagiorgis,2023-10-20,VIU,1,0,0,7.0,24.666666666666668,25.344262295081965,5.458296959370312,8.423256926959041,1.0,32.0,Starter,2023,10,293,Early Season
Aaron Tesfagiorgis,2023-10-21,VIU,0,1,0,1.0,25.75,26.582655826558263,7.424687302080994,9.520131057312314,1.0,32.0,Starter,2023,10,294,Early Season
Aaron Tesfagiorgis,2023-10-22,VIU,1,0,0,1.0,27.0,28.194193241313656,6.52129560898348,8.794218193775187,1.0,22.0,Starter,2023,10,295,Early Season
Aaron Tesfagiorgis,2023-11-03,VIU,1,0,0,7.0,27.83333333333333,29.225778471680105,7.53505096474566,8.873654339917467,1.0,27.0,Starter,2023,11,307,Non-Conference
Aaron Tesfagiorgis,2023-11-04,VIU,1,0,0,1.0,27.0,27.39712670672648,6.654046545085088,8.26803779886507,1.0,24.0,Starter,2023,11,308,Non-Conference
Aaron Tesfagiorgis,2023-11-10,VIU,0,1,0,6.0,27.0,27.301689691130733,6.088598992889888,7.90632207180384,1.0,27.0,Starter,2023,11,314,Non-Conference
Aaron Tesfagiorgis,2023-11-11,VIU,0,1,0,1.0,26.666666666666668,26.538982992712512,5.279288898260607,8.895836266181002,1.0,25.0,Starter,2023,11,315,Non-Conference
Aaron Tesfagiorgis,2023-11-23,VIU,1,0,0,7.0,26.7,26.64227756434546,5.645872474784506,8.483154066634402,1.0,32.0,Starter,2023,11,327,Non-Conference
Aaron Tesfagiorgis,2023-11-25,VIU,0,1,0,2.0,26.545454545454547,26.282956617135696,5.797438727835967,8.683184025044852,1.0,18.0,Starter,2023,11,329,Non-Conference
Aaron Tesfagiorgis,2024-01-05,VIU,1,0,0,7.0,27.0,27.510737772233178,5.210851303797093,9.29799563992136,1.0,20.0,Starter,2024,1,5,Conference Play
Aaron Tesfagiorgis,2024-01-06,VIU,1,0,0,1.0,26.307692307692307,25.49793522767881,5.031874357094257,8.987723131521932,1.0,28.0,Starter,2024,1,6,Conference Play
Aaron Tesfagiorgis,2024-01-12,VIU,0,0,1,6.0,25.857142857142858,24.347763075952354,5.74362784348142,9.7240195717869,1.0,30.0,Starter,2024,1,12,Conference Play
Aaron Tesfagiorgis,2024-01-13,VIU,0,0,1,1.0,26.0,25.104848019104605,5.764732453255297,10.949449336597583,1.0,28.0,Starter,2024,1,13,Conference Play
Aaron Tesfagiorgis,2024-01-19,VIU,0,0,1,6.0,26.25,26.112233804327097,5.792180224496266,11.319946627417808,1.0,36.0,Starter,2024,1,19,Conference Play
Aaron Tesfagiorgis,2024-01-20,VIU,0,0,1,1.0,26.352941176470587,26.498484639038058,4.654024213002275,11.55631604608138,1.0,19.0,Starter,2024,1,20,Conference Play
Aaron Tesfagiorgis,2024-01-26,VIU,0,0,1,6.0,26.88888888888889,28.43364852464697,3.888738641117795,11.155285028819204,1.0,24.0,Starter,2024,1,26,Conference Play
Aaron Tesfagiorgis,2024-01-27,VIU,0,0,1,1.0,26.473684210526315,26.51933059081039,3.8848723179538474,10.630502805867025,1.0,33.0,Starter,2024,1,27,Conference Play
Aaron Tesfagiorgis,2024-02-02,VIU,0,0,1,6.0,26.35,26.009587535343595,4.672057077044779,10.414140642602876,1.0,24.0,Starter,2024,2,33,Conference Play
Aaron Tesfagiorgis,2024-02-03,VIU,0,0,1,1.0,26.666666666666668,27.42068510615073,4.8636211924012605,10.528013214248752,1.0,25.0,Starter,2024,2,34,Conference Play
Aaron Tesfagiorgis,2024-02-09,VIU,0,0,1,6.0,26.545454545454547,26.731462519856912,4.417379758207289,10.134892691930617,1.0,23.0,Starter,2024,2,40,Conference Play
Aaron Tesfagiorgis,2024-02-10,VIU,0,0,1,1.0,26.47826086956522,26.383113727559163,4.757179980345458,10.472092254759993,1.0,30.0,Starter,2024,2,41,Conference Play
Aaron Tesfagiorgis,2024-02-22,VIU,1,0,0,7.0,26.33333333333333,25.70328056068615,4.340829274091532,9.730074474184049,1.0,34.0,Starter,2024,2,53,Conference Play
Aaron Tesfagiorgis,2024-02-24,VIU,1,0,0,2.0,26.48,26.565883269444814,4.364991644666288,9.265682275747729,1.0,34.0,Starter,2024,2,55,Conference Play
Aaron Tesfagiorgis,2024-02-25,VIU,1,0,0,1.0,26.76923076923077,28.057213885775013,3.8907867795481943,8.522819618025295,1.0,29.0,Starter,2024,2,56,Conference Play
Aaron Tesfagiorgis,2024-03-08,VIU,0,0,1,7.0,27.03703703703704,29.2486518288036,4.471470247888475,8.664759664476081,1.0,24.0,Starter,2024,3,68,Tournament
Aaron Tesfagiorgis,2024-03-09,VIU,0,0,1,1.0,27.107142857142858,29.1988250841018,4.536284511188176,8.512808068876998,1.0,24.0,Starter,2024,3,69,Tournament
Abdulmajid Hassan,2022-10-13,LAU,0,0,1,7.0,27.0,27.0,10.027910529839748,21.100018866841115,0.0,23.0,Bench,2022,10,286,Early Season
Abdulmajid Hassan,2022-10-14,LAU,0,0,1,1.0,22.0,21.444444444444446,3.114958349153268,18.199665526893423,0.0,32.0,Bench,2022,10,287,Early Season
Abdulmajid Hassan,2022-10-15,LAU,0,0,1,1.0,22.33333333333333,22.081967213114755,3.820759918245881,17.413397022308,0.0,33.0,Bench,2022,10,288,Early Season
Abdulmajid Hassan,2022-10-21,LAU,0,0,1,6.0,24.75,25.441734417344176,5.545981120867672,16.117841713229545,0.3387533875338753,35.0,Role Player,2022,10,294,Early Season
Abdulmajid Hassan,2022-10-22,LAU,0,0,1,1.0,26.4,27.69014754878629,5.989096303869128,15.397083825718614,0.5354593050928129,24.0,Role Player,2022,10,295,Early Season
Abdulmajid Hassan,2022-10-23,LAU,0,0,1,1.0,27.83333333333333,29.671523982999396,8.402542760276905,19.90526750518715,0.6613756613756614,27.0,Starter,2022,10,296,Early Season
Abdulmajid Hassan,2022-11-03,LAU,0,0,1,7.0,27.285714285714285,28.236212565394148,6.913686763035389,17.529702993543403,0.7470724478061581,35.0,Starter,2022,11,307,Non-Conference
Abdulmajid Hassan,2022-11-04,LAU,0,0,1,1.0,27.25,27.939127438947487,6.106202982218785,17.863487213974242,0.8078556949020115,27.0,Starter,2022,11,308,Non-Conference
Abdulmajid Hassan,2022-11-11,LAU,1,0,0,7.0,28.11111111111111,29.570224029720027,6.710410497632312,17.654980427732966,0.8522419826124599,32.0,Starter,2022,11,315,Non-Conference
Abdulmajid Hassan,2022-11-12,LAU,1,0,0,1.0,28.0,28.994344645762578,5.418859278218259,16.482111424545554,0.885348355848407,32.0,Starter,2022,11,316,Non-Conference
Abdulmajid Hassan,2022-11-18,LAU,0,1,0,6.0,28.363636363636363,29.651964863147168,5.881128374493138,16.149161087620776,0.91043348047661,33.0,Starter,2022,11,322,Non-Conference
Abdulmajid Hassan,2022-11-19,LAU,0,1,0,1.0,28.666666666666668,30.156224337751723,6.699667174954495,17.573065287826136,0.929668612595442,35.0,Starter,2022,11,323,Non-Conference
Abdulmajid Hassan,2022-11-25,LAU,1,0,0,6.0,29.0,30.75806606929713,5.343730433876897,17.187297417782236,0.9445531776965036,28.0,Starter,2022,11,329,Non-Conference
Abdulmajid Hassan,2022-11-26,LAU,1,0,0,1.0,29.428571428571427,31.645481812573877,5.443684908748732,17.55016865889032,0.9561526942921424,38.0,Starter,2022,11,330,Non-Conference
Abdulmajid Hassan,2022-12-02,LAU,1,0,0,6.0,29.33333333333333,30.88979716006335,6.346749789074071,18.559056117524506,0.965241955377763,40.0,Starter,2022,12,336,Non-Conference
Abdulmajid Hassan,2022-12-03,LAU,1,0,0,1.0,29.875,32.35302389928516,5.544059896284877,18.458992107988497,0.972394901846274,32.0,Starter,2022,12,337,Non-Conference
Abdulmajid Hassan,2023-01-08,LAU,0,1,0,7.0,30.47058823529412,33.917651398541246,6.463036138834897,17.055018272043007,0.9780431077674284,33.0,Starter,2023,1,8,Conference Play
Abdulmajid Hassan,2023-01-13,LAU,0,1,0,5.0,30.55555555555556,33.52708530559029,6.125718952403467,17.381681532404198,0.9825150454820434,39.0,Starter,2023,1,13,Conference Play
Abdulmajid Hassan,2023-01-14,LAU,0,1,0,1.0,30.68421052631579,33.420126810102886,5.771789280328545,16.77428995427119,0.9860631702524956,35.0,Starter,2023,1,14,Conference Play
Abdulmajid Hassan,2023-01-20,LAU,1,0,0,6.0,31.1,34.54911782831637,7.139634953181723,17.00653159001425,0.9888830471693748,31.0,Starter,2023,1,20,Conference Play
Abdulmajid Hassan,2023-01-25,LAU,0,1,0,5.0,31.285714285714285,34.64013373623308,6.312784152502148,17.167555175742592,0.991127135799822,28.0,Starter,2023,1,25,Conference Play
Abdulmajid Hassan,2023-01-28,LAU,1,0,0,3.0,31.272727272727277,33.90669516755842,6.600657112500488,17.017919172275093,0.9929149000114078,35.0,Starter,2023,1,28,Conference Play
Abdulmajid Hassan,2023-02-03,LAU,1,0,0,6.0,31.130434782608692,32.71834133113811,6.687520591384289,16.443508670332662,0.99434033428794,36.0,Starter,2023,2,34,Conference Play
Abdulmajid Hassan,2023-02-04,LAU,0,1,0,1.0,31.291666666666668,33.17683825541821,6.980061339925964,16.02241223890544,0.9954776381962094,36.0,Starter,2023,2,35,Conference Play
Abdulmajid Hassan,2023-02-10,LAU,0,1,0,6.0,31.48,33.74361181430085,7.640397891947871,17.349955458170022,0.9963855405149512,24.0,Starter,2023,2,41,Conference Play
Abdulmajid Hassan,2023-02-11,LAU,0,1,0,1.0,31.653846153846157,34.19625748904903,7.042156535593239,16.742559991648232,0.9971106238418492,16.0,Starter,2023,2,42,Conference Play
Abdulmajid Hassan,2023-09-29,LAU,1,0,0,7.0,31.37037037037037,32.15206343329061,7.104119820989042,17.333705466598538,0.9976898996765056,16.0,Starter,2023,9,272,Early Season
Abdulmajid Hassan,2023-09-30,LAU,0,1,0,1.0,30.821428571428573,28.915390109912018,6.960527517912845,17.383241466666945,0.7977652091486324,26.0,Starter,2023,9,273,Early Season
Abdulmajid Hassan,2023-10-14,LAU,0,1,0,7.0,30.310344827586206,26.32830877346552,6.527579208916486,18.18409240718384,0.6379648882995688,21.0,Starter,2023,10,287,Early Season
Abdulmajid Hassan,2023-10-21,LAU,1,0,0,7.0,30.166666666666668,26.26256563270616,6.430271951506136,17.89268642293377,0.5102137624058474,10.0,Role Player,2023,10,294,Early Season
Abdulmajid Hassan,2023-11-11,LAU,1,0,0,7.0,29.870967741935484,25.20900911432672,6.351826468842417,18.460188783451084,0.6082681182551836,20.0,Starter,2023,11,315,Non-Conference
Abdulmajid Hassan,2023-11-17,LAU,0,1,0,6.0,29.25,22.164795416885887,6.150327179629296,20.74917842708625,0.4865180342497298,26.0,Role Player,2023,11,321,Non-Conference
Adam Paige,2022-10-14,ALB,0,0,1,7.0,22.79310344827586,21.0,9.366909625602275,19.13944838083804,1.0,22.0,Starter,2022,10,287,Early Season
Adam Paige,2022-10-21,ALB,0,0,1,7.0,22.933333333333334,24.33333333333333,8.960426125220222,23.27327076016914,1.0,35.0,Starter,2022,10,294,Early Season
Adam Paige,2022-10-22,ALB,0,0,1,1.0,22.90322580645161,23.377049180327862,8.644670912798507,21.33696438189412,1.0,32.0,Starter,2022,10,295,Early Season
Adam Paige,2022-11-04,ALB,0,0,1,7.0,23.28125,27.31436314363144,11.2734653873561,20.326938436431693,1.0,45.0,Starter,2022,11,308,Non-Conference
Adam Paige,2022-11-05,ALB,0,1,0,1.0,23.545454545454547,28.70823417420276,10.236604719492757,21.15671128340705,1.0,26.0,Starter,2022,11,309,Non-Conference
Adam Paige,2022-11-11,ALB,1,0,0,6.0,24.176470588235293,33.12420851765114,10.314159604639269,23.19881978713122,1.0,36.0,Starter,2022,11,315,Non-Conference
Adam Paige,2022-11-12,ALB,1,0,0,1.0,24.228571428571428,31.321261398422443,10.643671684582486,23.032161137255425,1.0,20.0,Starter,2022,11,316,Non-Conference
Adam Paige,2022-11-18,ALB,1,0,0,6.0,24.55555555555556,32.445650268080435,11.550413561178132,23.527351510060285,1.0,33.0,Starter,2022,11,322,Non-Conference
Adam Paige,2022-11-19,ALB,1,0,0,1.0,24.43243243243243,29.570643312964485,9.828164890869685,23.12765824858738,1.0,26.0,Starter,2022,11,323,Non-Conference
