November,,,,
Fri. 1,,,,
Carleton70,Laurentian54,,Final*,Box ScoreRecapRecap
Toronto Metropolitan75,Lakehead87,,Final*,Box Score
UQAM60,Bishop's74,RSEQ No. M22,Final*,Box Score
Ottawa84,Nipissing66,,Final*,Box ScoreRecap
Waterloo66,McMaster68,,Final*,Box Score
York66,Western90,,Final*,Box Score
Mount Royal77,Brandon86,,Final*,Box Score
Manitoba92,Calgary102,,Final*,Box Score
UBC Okanagan65,Alberta82,,Final*,Box Score
Victoria87,Thompson Rivers84,,Final*,Box Score
UFV88,UBC93,,Final - 2OT*,Box Score
Trinity Western75,UNBC57,,Final*,Box Score
Sun. 19,,,,
Away,Home,Notes,Status,Links
Toronto53,Brock66,,Final*,Box Score
Mon. 20,,,,
Away,Home,Notes,Status,Links
Algoma54,McMaster71,Originally scheduled on December 1,Final*,Box Score
Wed. 22,,,,
Away,Home,Notes,Status,Links
Western99,Guelph65,,Final*,Box Score
Laurier69,Toronto79,,Final*,Box Score
Thu. 23,,,,
Away,Home,Notes,Status,Links
StFX78,Cape Breton92,,Final*,Box ScoreRecapRecap
Bishop's73,McGill69,RSEQ No. M23,Final*,Box Score
UQAM74,Laval70,RSEQ No. M24,Final*,Box Score
UBC88,Victoria90,,Final*,Box Score
UBC Okanagan87,Trinity Western98,,Final*,Box Score
Fri. 24,,,,
Away,Home,Notes,Status,Links
Saint Mary's97,Memorial65,,Final*,Box ScoreRecapResultsPhotos
UPEI68,Acadia60,,Final*,Box ScoreRecap
UNB64,Dalhousie65,,Final - OT*,Box ScoreRecap
Waterloo51,Laurier72,,Final*,Box Score
Lakehead81,York75,,Final*,Box Score
Brock75,Ontario Tech69,,Final*,Box Score
Laurentian55,Carleton83,,Final*,Box ScoreRecap
Toronto Metropolitan75,Queen's77,,Final*,Box Score
Windsor86,Algoma57,,Final*^,Box Score
Nipissing62,Ottawa98,,Final*,Box Score
UNBC65,Thompson Rivers79,,Final*,Box Score
Lethbridge74,Saskatchewan81,,Final*,Box Score
Alberta82,Manitoba88,,Final - OT*,Box Score
Winnipeg79,Regina71,,Final*,Box Score
Calgary96,Mount Royal80,,Final*,Box Score
MacEwan64,UFV104,,Final*,Box ScoreRecap
Sat. 25,,,,
Away,Home,Notes,Status,Links
UNB89,Dalhousie64,,Final*,Box ScoreRecap
UPEI70,Acadia80,,Final*,Box ScoreRecap
Laval53,UQAM68,RSEQ No. M25,Final*,Box Score
Windsor69,Algoma58,,Final*^,Box Score
Laurentian58,Ottawa90,,Final*,Box ScoreRecap
Brock102,Queen's100,,Final*,Box Score
Waterloo73,Guelph70,,Final*,Box Score
Saint Mary's63,Memorial68,,Final*,Box ScoreRecapResultsPhotos
Cape Breton67,StFX99,,Final*,Box ScoreRecapRecap
UBC Okanagan70,Victoria85,,Final*,Box Score
Nipissing45,Carleton90,,Final*,Box Score
Toronto Metropolitan76,Ontario Tech63,,Final*,Box Score
Lakehead104,York89,,Final*,Box Score
McGill57,Bishop's84,RSEQ No. M26,Final*,Box Score
McMaster68,Toronto92,,Final*,Box Score
Lethbridge72,Saskatchewan52,,Final*,Box Score
Alberta71,Manitoba69,,Final*,Box Score
MacEwan61,UFV93,,Final*,Box ScoreRecap
Winnipeg78,Regina61,,Final*,Box Score
Calgary95,Mount Royal81,,Final*,Box Score
UNBC75,Thompson Rivers103,,Final*,Box Score
Wed. 29,,,,
Away,Home,Notes,Status,Links
Western87,Waterloo52,,Final*,Box Score
Toronto57,Toronto Metropolitan69,,Final*,Box Score
Thu. 30,,,,
Away,Home,Notes,Status,Links
Laval75,Bishop's85,RSEQ No. M27,Final*,Box Score
UQAM69,Concordia80,RSEQ No. M28,Final*,Box Score
Fri. 31,,,,
Away,Home,Notes,Status,Links
Thompson Rivers86,UBC Okanagan73,,Final*,Box Score
UFV90,UNBC67,,Final*,Box Score
Cape Breton89,Acadia92,,Final*,Box ScoreRecap
Memorial64,UNB71,,Final*,Box ScoreRecap
Laurentian60,Algoma50,,Final*,Box ScoreRecapRecap
Ontario Tech66,Carleton64,,Final*,Box Score
Western70,Laurier68,,Final*,Box Score
Windsor82,Guelph73,,Final*,Box Score
Lakehead88,Brock70,,Final*,Box Score
York72,McMaster63,,Final*,Box Score
Queen's82,Ottawa95,,Final*,Box Score
Winnipeg62,Manitoba60,,Final*,Box Score
Saskatchewan69,MacEwan64,,Final*,Box ScoreRecap
Regina76,Alberta93,,Final*,Box Score
Brandon69,Calgary111,,Final*,Box Score
Victoria83,Lethbridge75,,Final*,Box Score
UBC68,Trinity Western83,,Final*,Box Score
February,,,,
Sat. 1,,,,
Away,Home,Notes,Status,Links
Memorial69,UNB76,,Final*,Box ScoreRecap
Concordia76,UQAM54,RSEQ No. M29,Final*,Box Score
Thompson Rivers89,UBC Okanagan68,,Final*,Box Score
Ontario Tech70,Ottawa88,,Final*,Box Score
Cape Breton76,Saint Mary's83,,Final*,Box ScoreRecapResultsPhotos
StFX82,UPEI86,,Final*,Box ScoreRecapRecapPhotos
Saskatchewan85,MacEwan79,,Final*,Box ScoreRecap
Laurier63,Waterloo51,,Final*,Box Score
Nipissing85,Algoma63,,Final*,Box Score
McMaster76,Toronto Metropolitan72,,Final*,Box Score
Toronto81,York58,,Final*,Box Score
Queen's72,Carleton92,,Final*,Box Score
Bishop's73,Laval65,RSEQ No. M30,Final*,Box Score
Lakehead85,Brock98,,Final*,Box Score
Manitoba78,Winnipeg74,,Final - OT*,Box Score
Victoria83,Lethbridge67,,Final*,Box Score
Regina61,Alberta75,,Final*,Box Score
UBC79,Trinity Western59,,Final*,Box Score
Brandon87,Calgary100,,Final*,Box Score
UFV94,UNBC65,,Final*,Box Score
Sun. 2,,,,
Away,Home,Notes,Status,Links
Dalhousie71,Acadia66,(Originally Scheduled for Feb. 5),Final*,Box ScoreRecapRecap
Wed. 5,,,,
Away,Home,Notes,Status,Links
Acadia75,Dalhousie84,(Originally scheduled for Jan. 29 & Feb. 2),Final*,Box ScoreRecap
Western77,Windsor83,,Final*,Box Score
McMaster73,York68,,Final*,Box Score
Laurier79,Guelph89,,Final*,Box Score
Toronto Metropolitan92,Brock73,,Final*,Box Score
Thu. 6,,,,
Away,Home,Notes,Status,Links
Bishop's73,Concordia90,RSEQ No. M31,Final*,Box Score
McGill68,Laval76,RSEQ No. M32 (Game delayed 35 mins due to snowstorm),Final - OT*,Box Score
Fri. 7,,,,
Away,Home,Notes,Status,Links
UNB90,UPEI84,,Final - OT*,Box ScoreRecapRecapPhotos
Saint Mary's80,Cape Breton85,,Final*,Box ScoreRecapRecapPhotos
Carleton66,Ottawa79,Capital Hoops Classic @ TD Place,Final*,Box ScoreRecap
Toronto69,Lakehead82,,Final*,Box Score
Queen's123,Nipissing72,,Final*,Box Score
Ontario Tech63,Laurentian59,,Final*,Box ScoreRecap
Algoma55,Waterloo72,,Final*,Box Score
Saskatchewan69,Regina64,,Final*,Box Score
Brandon77,Winnipeg75,,Final*,Box Score
Manitoba86,MacEwan79,,Final*,Box ScoreRecap
Alberta79,Mount Royal71,,Final*,Box Score
Lethbridge86,Calgary98,,Final*,Box Score
UBC Okanagan80,UBC85,,Final*,Box Score
Thompson Rivers47,Victoria76,,Final*,Box Score
UNBC66,Trinity Western76,,Final*,Box Score
Sat. 8,,,,
Away,Home,Notes,Status,Links
Brock72,McMaster79,,Final*,Box Score
Queen's69,Laurentian72,Sudbury Arena,Final*,Box ScoreRecapRecap
Guelph78,Laurier70,,Final*,Box Score
Algoma43,Waterloo66,,Final*,Box Score
Laval71,McGill50,RSEQ No. M33,Final*,Box Score
Brandon56,Winnipeg95,,Final*,Box Score
UPEI68,Dalhousie59,,Final*,Box ScoreRecap
Saint Mary's87,StFX90,,Final*,Box ScoreRecapRecapResultsPhotos
Manitoba88,MacEwan77,,Final*,Box ScoreRecap
York65,Toronto Metropolitan81,,Final*,Box Score
Windsor77,Western81,,Final*,Box Score
Toronto71,Lakehead74,,Final*,Box Score
Concordia72,Bishop's96,RSEQ No. M34,Final*,Box Score
Ontario Tech78,Nipissing65,,Final*,Box Score
Regina72,Saskatchewan78,,Final*,Box Score
Lethbridge69,Calgary66,,Final*,Box Score
Alberta51,Mount Royal72,,Final*,Box Score
UBC Okanagan79,UBC105,,Final*,Box Score
UNBC63,Trinity Western93,,Final*,Box Score
Thompson Rivers64,Victoria73,,Final*,Box Score
Wed. 12,,,,
Away,Home,Notes,Status,Links
Acadia75,Saint Mary's83,,Final*,Box ScoreRecapResultsPhotos
Toronto Metropolitan108,York71,,Final*,Box Score
Nipissing53,Laurentian61,,Final*,Box ScoreRecapRecap
Thu. 13,,,,
Away,Home,Notes,Status,Links
Laval63,Concordia89,RSEQ No. M35,Final*,Box Score
Fri. 14,,,,
Away,Home,Notes,Status,Links
Memorial68,UPEI78,,Final*,Box ScoreRecapPhotos
Dalhousie70,Cape Breton98,,Final*,Box ScoreRecapRecap
UNB80,StFX90,,Final*,Box ScoreRecap
Laurier69,Windsor75,,Final*,Box Score
Ottawa83,Ontario Tech77,,Final*,Box ScoreRecap
Waterloo45,Western90,,Final*,Box Score
Carleton81,Queen's85,,Final*,Box Score
Guelph80,Algoma69,,Final*,Box Score
Lakehead86,Nipissing74,,Final*,Box Score
Brock64,Toronto73,,Final*,Box Score
Victoria95,UBC Okanagan71,,Final*,Box Score
Mount Royal63,Manitoba69,,Final*,Box Score
Saskatchewan64,Brandon74,,Final*,Box Score
Calgary101,Regina84,,Final*,Box Score
Winnipeg101,Lethbridge78,,Final*,Box Score
MacEwan64,Alberta77,,Final*,Box ScoreRecap
UBC83,UNBC54,,Final*,Box Score
Trinity Western97,UFV94,,Final - OT*,Box Score
Sat. 15,,,,
Away,Home,Notes,Status,Links
UNB80,StFX81,,Final*,Box ScoreRecapRecap
Toronto Metropolitan70,McMaster68,,Final*,Box Score
UQAM80,Concordia109,RSEQ No. M36,Final*,Box Score
Guelph77,Algoma67,,Final*^,Box Score
Memorial57,UPEI80,,Final*,Box ScoreRecapPhotos
Bishop's91,McGill63,RSEQ No. M37,Final*,Box Score
